,Id_card,Id_firm,Organization_name,Rubric,Project,Subject,district_ofsubject,city,index_of_city,post_index,street,house_num,houseId,Callphones,Email,Sites,SocialNetworks,how_to_pay,work_schedule,philial_amount,lat,lon
309,70000001036865254,70000001036865253,Чайная,Хлебобулочные изделия,Москва,Москва город федерального значения,,Москва г.,Ясенево,117463,Новоясеневский проспект,42,4504235282558003,,,,,Наличный расчёт,Понедельник: с 9:00 до 19:00|Вторник: с 9:00 до 19:00|Среда: с 9:00 до 19:00|Четверг: с 9:00 до 19:00|Пятница: с 9:00 до 19:00|Суббота: с 9:00 до 19:00|Воскресенье: с 9:00 до 19:00,1,55.6005237534625,37.5492294315505
117,70000001040776194,70000001040776193,Магазин выпечки,Хлебобулочные изделия|Быстрое питание,Москва,Москва город федерального значения,,Москва г.,Ясенево,117588,Профсоюзная улица,129а,4504235282684063,,,,,Наличный расчёт|Расчёт по картам,Понедельник: с 9:00 до 21:00|Вторник: с 9:00 до 21:00|Среда: с 9:00 до 21:00|Четверг: с 9:00 до 21:00|Пятница: с 9:00 до 21:00|Суббота: с 9:00 до 21:00|Воскресенье: с 9:00 до 21:00,1,55.618759133445394,37.5067375914756
19,70000001025785073,70000001018560257,"SeDelice, сеть французских пекарен",Хлебобулочные изделия|Кондитерские изделия,Москва,Москва город федерального значения,,Москва г.,Ясенево,117574,Вильнюсская улица,5,4504235282578308,+7-968-623-28-84,pekarnya.zakaz@mail.ru,sedelice.ru|www.delice-bakery.ru,sedelice_msk|sedelice_msk,Наличный расчёт|Расчёт по картам,Понедельник: с 9:00 до 22:00|Вторник: с 9:00 до 22:00|Среда: с 9:00 до 22:00|Четверг: с 9:00 до 22:00|Пятница: с 9:00 до 22:00|Суббота: с 9:00 до 22:00|Воскресенье: с 9:00 до 20:00,71,55.6038107191333,37.523076778683894
36,70000001040946379,70000001025107544,"Буханка, сеть пекарен",Хлебобулочные изделия|Кондитерские изделия,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117133,Академика Виноградова улица,5,4504235283114407,,,buhanka.ru,buhankaofficial,Расчёт по картам|Наличный расчёт,Понедельник: с 8:00 до 22:00|Вторник: с 8:00 до 22:00|Среда: с 8:00 до 22:00|Четверг: с 8:00 до 22:00|Пятница: с 8:00 до 22:00|Суббота: с 8:00 до 22:00|Воскресенье: с 8:00 до 22:00,61,55.6329152700886,37.4850103990247
254,70000001041440070,70000001041440069,"Пять хлебов, магазин",Хлебобулочные изделия|Религиозные товары,Москва,Москва город федерального значения,,Москва г.,Ясенево,117463,Новоясеневский проспект,42 ст1,70030076128861164,,,,,Наличный расчёт,Понедельник: с 9:15 до 19:15|Вторник: с 9:15 до 19:15|Среда: с 9:15 до 19:15|Четверг: с 9:15 до 19:15|Пятница: с 9:15 до 19:15|Суббота: с 9:15 до 20:00|Воскресенье: с 8:15 до 19:15,1,55.600875145992205,37.5484752060379
26,70000001024465976,70000001024465975,"АкадемКлуб, детско-юношеский центр",Центры раннего развития детей|Детские / подростковые клубы|Помощь в обучении|Компьютерные курсы|Курсы робототехники,Москва,Москва город федерального значения,,Москва г.,Ясенево,117588,Литовский бульвар,42 к1,4504235282561035,+7-915-270-21-13|+7 (495) 426-17-54,alekseenkolv@gmail.com,АкадемКлуб.рф,1826342724321222,Наличный расчёт|Оплата через банк,Понедельник: с 12:00 до 22:00|Вторник: с 12:00 до 22:00|Среда: с 12:00 до 22:00|Четверг: с 12:00 до 22:00|Пятница: с 12:00 до 22:00|Суббота: с 12:00 до 22:00|Воскресенье: с 12:00 до 22:00,12,55.607754204325104,37.544238751158
15,70000001035570277,70000001035570276,"Level, центр интеллектуального и творческого развития",Центры раннего развития детей|Детские / подростковые клубы|Спортивные секции|Помощь в обучении|Театральные курсы,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117133,Тёплый Стан улица,21а,4504235282566178,+7-916-355-70-70,centrlevel@mail.ru,edulevel.ru,public185330252|centr_level|centrlevel,Оплата через банк,Понедельник: с 9:00 до 21:00|Вторник: с 9:00 до 21:00|Среда: с 9:00 до 21:00|Четверг: с 9:00 до 21:00|Пятница: с 9:00 до 21:00|Суббота: с 9:00 до 21:00|Воскресенье: -,1,55.627099155486,37.484615769120396
76,4504128908638898,4504137598468404,"Династия, детский развивающий центр",Центры раннего развития детей|Обучение танцам|Театральные курсы|Организация и проведение праздников,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117513,Ленинский проспект,137 к1,4504235282573002,+7 (499) 755-51-40,dinastyclub@gmail.com,dinastyclub.ru,dinastyclub|dinastyclub|dinastyclub,Наличный расчёт|Оплата через банк|Оплата через Интернет,Понедельник: с 9:00 до 21:00|Вторник: с 9:00 до 21:00|Среда: с 9:00 до 21:00|Четверг: с 9:00 до 21:00|Пятница: с 9:00 до 21:00|Суббота: с 10:00 до 15:00|Воскресенье: -,2,55.6421457034645,37.47301465604671
89,4504127908356595,4504136498285097,"Кантата, сеть галерей чая, кофе и эксклюзивных подарков",Чай / Кофе|Кондитерские изделия,Москва,Москва город федерального значения,,Москва г.,Ясенево,117574,Новоясеневский проспект,1,4504235282684000,+7-968-375-25-81|+7 (499) 709-80-74,hotline@cantata.ru,www.cantata.ru,ccantata|ccantata|ccantata,Наличный расчёт|Расчёт по картам,Понедельник: с 10:00 до 22:00|Вторник: с 10:00 до 22:00|Среда: с 10:00 до 22:00|Четверг: с 10:00 до 22:00|Пятница: с 10:00 до 22:00|Суббота: с 10:00 до 22:00|Воскресенье: с 10:00 до 22:00,133,55.619524877607496,37.509270840576896
154,70000001033148207,70000001033148206,"Магазин чая, кофе и шоколада",Чай / Кофе|Кондитерские изделия,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117133,Тёплый Стан улица,10,4504235282589660,+7-916-437-46-00,ochaykofe@yandex.ru,,,Наличный расчёт,Понедельник: с 10:00 до 20:00|Вторник: с 10:00 до 20:00|Среда: с 10:00 до 20:00|Четверг: с 10:00 до 20:00|Пятница: с 10:00 до 20:00|Суббота: с 10:00 до 20:00|Воскресенье: с 10:00 до 20:00,1,55.629040447015804,37.4861040080516
90,70000001041101137,4504136498285097,"Кантата, сеть галерей чая, кофе и эксклюзивных подарков",Чай / Кофе|Кондитерские изделия|Сувенирные композиции,Москва,Москва город федерального значения,,Москва г.,Ясенево,117588,Новоясеневский проспект,7,4504235283044653,+7-968-773-97-48|+7 (499) 709-80-74,hotline@cantata.ru,www.cantata.ru,ccantata|ccantata|ccantata,Наличный расчёт|Расчёт по картам,Понедельник: с 10:00 до 22:00|Вторник: с 10:00 до 22:00|Среда: с 10:00 до 22:00|Четверг: с 10:00 до 22:00|Пятница: с 10:00 до 22:00|Суббота: с 10:00 до 22:00|Воскресенье: с 10:00 до 22:00,133,55.6073892963573,37.532022831103895
66,4504127908738351,4504136498471507,Детская школа искусств №11,Школы искусств,Москва,Москва город федерального значения,,Москва г.,Ясенево,117463,Паустовского улица,5 к3,4504235282558091,+7 (495) 423-05-61|+7 (495) 426-16-27,dshi11@yandex.ru,11.arts.mos.ru,,Оплата через банк,Понедельник: с 9:00 до 20:00|Вторник: с 9:00 до 20:00|Среда: с 9:00 до 20:00|Четверг: с 9:00 до 20:00|Пятница: с 9:00 до 20:00|Суббота: с 9:00 до 20:00|Воскресенье: с 9:00 до 18:00,1,55.5992688560616,37.544232642614105
16,70000001038420800,70000001038409492,"London Express, лингвистическая школа",Языковые школы|Перевод с иностранных языков|Обучение за рубежом|Помощь в обучении|Детские / подростковые клубы,Москва,Москва город федерального значения,,Москва г.,Ясенево,117593,Соловьиный проезд,1,4504235282559923,+7 (499) 390-78-78,moscow@london-express.ru,moskva.london-express.ru,londonexpress_moscow|moskva.london-express.ru|londonexpress.moscow|group/56811355242720,Наличный расчёт|Расчёт по картам,Понедельник: с 10:00 до 22:00|Вторник: с 10:00 до 22:00|Среда: с 10:00 до 22:00|Четверг: с 10:00 до 22:00|Пятница: с 10:00 до 22:00|Суббота: с 10:00 до 18:00|Воскресенье: с 10:00 до 18:00,2,55.6195377898479,37.54428555338429
